Special Thanks to Riley’s Ride/F150chief for the APIM Info below,,,,,,
Address,Byte Values,,,Accessory Protocol Interface Module APIM 7DO-XX-XX (SYNC 3.0 thru 3.4),,Notes
,,,,08=Small Commuter Van - PDC Large Commercial Van,,
,,,,09=EcoSport – PDC EcoSport,,
,,,,0A=Fiesta – PDC Fiesta,,
,,,,0B=Focus – PDC Focus,,
,,,,0C=U611 (Aviator),,
,,,,0D=U625 (Explorer),,
,,,,0E=CX482 (Escape/Kuga),,
,,,,0F=CX483 (Corsair),,
,,,,10=CX430 (Bronco/Maverick),,
,,,,11-FF=Reserved,,
7D0-02-01,xxxx,xxxx,*x--,"Smart Data Link Connector (SDLC), Vehicle settings - B-car Only, Rear View Camera (RVC) Split View, 360 Camera View ",,
,,,,"0=SDLC Not Present, B-car On, RVC SV Not Available, 360 CV Not Available","8=SDLC Present, B-car On, RVC SV Not Available, 360 CV Not Available",
,,,,"1=SDLC Not Present, B-car On, RVC SV Not Available, 360 CV Available","9=SDLC Present, B-car On, RVC SV Not Available, 360 CV Available",
,,,,"2=SDLC Not Present, B-car On, RVC SV Available, 360 CV Not Available","A=SDLC Present, B-car On, RVC SV Available, 360 CV Not Available",
,,,,"3=SDLC Not Present, B-car On, RVC SV Available, 360 CV Available","B=SDLC Present, B-car On, RVC SV Available, 360 CV Available",
,,,,"4=SDLC Not Present, B-car Off, RVC SV Not Available, 360 CV Not Available","C=SDLC Present, B-car Off, RVC SV Not Available, 360 CV Not Available",
,,,,"5=SDLC Not Present, B-car Off, RVC SV Not Available, 360 CV Available","D=SDLC Present, B-car Off, RVC SV Not Available, 360 CV Available",
,,,,"6=SDLC Not Present, B-car Off, RVC SV Available, 360 CV Not Available","E=SDLC Present, B-car Off, RVC SV Available, 360 CV Not Available",
,,,,"7=SDLC Not Present, B-car Off, RVC SV Available, 360 CV Available","F=SDLC Present, B-car Off, RVC SV Available, 360 CV Available",
,,,,"Note:
SDLC: If present, I-CAN Diag will be turned off regardless of setting for I-CAN diagnostics.",,
7D0-02-01,xxxx,xxxx,x*--,"B299 Platfom (Subcompact) Strategy, DAFVC Split View (DAFVCSV), Hill Start Assist (B-Car Only), ESP Setting (B-Car Only)",,
,,,,"0=B299 Strategy Not Available, DAFVCSV Not Available, Hill Start (B-Car) Off, ESP (B-Car) Off","8=B299 Strategy Available, DAFVCSV Not Available, Hill Start (B-Car) Off, ESP (B-Car) Off",
,,,,"1=B299 Strategy Not Available, DAFVCSV Not Available, Hill Start (B-Car) Off, ESP (B-Car) On","9=B299 Strategy Available, DAFVCSV Not Available, Hill Start (B-Car) Off, ESP (B-Car) On",
,,,,"2=B299 Strategy Not Available, DAFVCSV Not Available, Hill Start (B-Car) On, ESP (B-Car) Off","A=B299 Strategy Available, DAFVCSV Not Available, Hill Start (B-Car) On, ESP (B-Car) Off",
,,,,"3=B299 Strategy Not Available, DAFVCSV Not Available, Hill Start (B-Car) On, ESP (B-Car) On","B=B299 Strategy Available, DAFVCSV Not Available, Hill Start (B-Car) On, ESP (B-Car) On",
,,,,"4=B299 Strategy Not Available, DAFVCSV Available, Hill Start (B-Car) Off, ESP (B-Car) Off","C=B299 Strategy Available, DAFVCSV Available, Hill Start (B-Car) Off, ESP (B-Car) Off",
,,,,"5=B299 Strategy Not Available, DAFVCSV Available, Hill Start (B-Car) Off, ESP (B-Car) On","D=B299 Strategy Available, DAFVCSV Available, Hill Start (B-Car) Off, ESP (B-Car) On",
,,,,"6=B299 Strategy Not Available, DAFVCSV Available, Hill Start (B-Car) On, ESP (B-Car) Off","E=B299 Strategy Available, DAFVCSV Available, Hill Start (B-Car) On, ESP (B-Car) Off",
,,,,"7=B299 Strategy Not Available, DAFVCSV Available, Hill Start (B-Car) On, ESP (B-Car) On","F=B299 Strategy Available, DAFVCSV Available, Hill Start (B-Car) On, ESP (B-Car) On",
,,,,,,
7D0-02-02,*xxx,xxxx,xx--,"ESP Hard Button Timer - B-Car Platfom (Subcompact) Only, Message Center HMI - B-Car Platfom (Subcompact) Only, List Browser (LB)",,
,,,,"0=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser Navigation and Media","8=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser Navigation and Media",
,,,,"1=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser Navigation Only","9=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser Navigation Only",
,,,,"2=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser None","A=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser None",
,,,,3=Reserved,B=Reserved,
,,,,"4=ESP Hard Button Timer FoE, Message Center HMI On, List Browser Navigation and Media","C=ESP Hard Button Timer FNA, Message Center HMI On, List Browser Navigation and Media",
,,,,"5=ESP Hard Button Timer FoE, Message Center HMI On, List Browser Navigation Only","D=ESP Hard Button Timer FNA, Message Center HMI On, List Browser Navigation Only",
,,,,"6=ESP Hard Button Timer FoE, Message Center HMI On, List Browser None","E=ESP Hard Button Timer FNA, Message Center HMI On, List Browser None",
,,,,7=Reserved,F=Reserved,
7D0-02-02,x*xx,xxxx,xx--,"Electronic Horizon (EH), V363 Strategy (Transit Platform), Outside Temperature HMI (OATHMI), Flank Guard HMI (FGHMI)",,
,,,,"0=Electronic Horizon Off, V363 Off, OATHMI Off, FGHMI Off","8=Electronic Horizon On, V363 Off, OATHMI Off, FGHMI Off",
,,,,"1=Electronic Horizon Off, V363 Off, OATHMI Off, FGHMI On","9=Electronic Horizon On, V363 Off, OATHMI Off, FGHMI On",
,,,,"2=Electronic Horizon Off, V363 Off, OATHMI On, FGHMI Off","A=Electronic Horizon On, V363 Off, OATHMI On, FGHMI Off",
,,,,"3=Electronic Horizon Off, V363 Off, OATHMI On, FGHMI On","B=Electronic Horizon On, V363 Off, OATHMI On, FGHMI On",
,,,,"4=Electronic Horizon Off, V363 On, OATHMI Off, FGHMI Off","C=Electronic Horizon On, V363 On, OATHMI Off, FGHMI Off",
,,,,"5=Electronic Horizon Off, V363 On, OATHMI Off, FGHMI On","D=Electronic Horizon On, V363 On, OATHMI Off, FGHMI On",
,,,,"6=Electronic Horizon Off, V363 On, OATHMI On, FGHMI Off","E=Electronic Horizon On, V363 On, OATHMI On, FGHMI Off",
,,,,"7=Electronic Horizon Off, V363 On, OATHMI On, FGHMI On","F=Electronic Horizon On, V363 On, OATHMI On, FGHMI On",
7D0-02-02,xx*x,xxxx,xx--,"Charge Port Lock (CPL), Parking Brake Type (PBT), Electronic Stability Control (ESC) (ST Vehicles Only), Rain Sensor (B-Car Platfom Only)",,
,,,,"0=CPL Disabled, PBT Mechanical, ESC Disabled, Rain Sensor Disabled","8=CPL Enabled, PBT Mechanical, ESC Disabled, Rain Sensor Disabled",
,,,,"1=CPL Disabled, PBT Mechanical, ESC Disabled, Rain Sensor Enabled","9=CPL Enabled, PBT Mechanical, ESC Disabled, Rain Sensor Enabled",
,,,,"2=CPL Disabled, PBT Mechanical, ESC Enabled, Rain Sensor Disabled","A=CPL Enabled, PBT Mechanical, ESC Enabled, Rain Sensor Disabled",
,,,,"3=CPL Disabled, PBT Mechanical, ESC Enabled, Rain Sensor Enabled","B=CPL Enabled, PBT Mechanical, ESC Enabled, Rain Sensor Enabled",
,,,,"4=CPL Disabled, PBT Electronic, ESC Disabled, Rain Sensor Disabled","C=CPL Enabled, PBT Electronic, ESC Disabled, Rain Sensor Disabled",
,,,,"5=CPL Disabled, PBT Electronic, ESC Disabled, Rain Sensor Enabled","D=CPL Enabled, PBT Electronic, ESC Disabled, Rain Sensor Enabled",
,,,,"6=CPL Disabled, PBT Electronic, ESC Enabled, Rain Sensor Disabled","E=CPL Enabled, PBT Electronic, ESC Enabled, Rain Sensor Disabled",
,,,,"7=CPL Disabled, PBT Electronic, ESC Enabled, Rain Sensor Enabled","F=CPL Enabled, PBT Electronic, ESC Enabled, Rain Sensor Enabled",
7D0-02-02,xxx*,xxxx,xx--,"Hazard Spot Warning (HSW), MyKey Settings - B-Car Platfom (Subcompact) Only, Trailer Backup Assist (TBA), Rear Defrost (RD)",,
,,,,"0=Hazard Spot Not Available, MyKey Not Available, TBA Not Available, RD On","8=Hazard Spot Available, MyKey Not Available, TBA Not Available, RD On",
,,,,"1=Hazard Spot Not Available, MyKey Not Available, TBA Not Available, RD Off","9=Hazard Spot Available, MyKey Not Available, TBA Not Available, RD Off",
,,,,"2=Hazard Spot Not Available, MyKey Not Available, TBA Available, RD On","A=Hazard Spot Available, MyKey Not Available, TBA Available, RD On",
,,,,"3=Hazard Spot Not Available, MyKey Not Available, TBA Available, RD Off","B=Hazard Spot Available, MyKey Not Available, TBA Available, RD Off",
,,,,"4=Hazard Spot Not Available, MyKey Available, TBA Not Available, RD On","C=Hazard Spot Available, MyKey Available, TBA Not Available, RD On",
,,,,"5=Hazard Spot Not Available, MyKey Available, TBA Not Available, RD Off","D=Hazard Spot Available, MyKey Available, TBA Not Available, RD Off",
,,,,"6=Hazard Spot Not Available, MyKey Available, TBA Available, RD On","E=Hazard Spot Available, MyKey Available, TBA Available, RD On",
,,,,"7=Hazard Spot Not Available, MyKey Available, TBA Available, RD Off","F=Hazard Spot Available, MyKey Available, TBA Available, RD Off",
7D0-02-02,xxxx,*xxx,xx--,"Deep Sleep (DS), Revel Sound System (Lincoln) (RSS), Parking Distance Control Architecture (PDCA)  (CGEA 1.3 / CIMCA), Telematic Control Unit (TCU)",,
,,,,"0=DS Off, RSS Not Present, PDCA CGEA 1.3, TCU Not Present","8=DS On, RSS Not Present, PDCA CGEA 1.3, TCU Not Present",
,,,,"1=DS Off, RSS Not Present, PDCA CGEA 1.3, TCU Present","9=DS On, RSS Not Present, PDCA CGEA 1.3, TCU Present",
,,,,"2=DS Off, RSS Not Present, PDCA CIMCA, TCU Not Present","A=DS On, RSS Not Present, PDCA CIMCA, TCU Not Present",
,,,,"3=DS Off, RSS Not Present, PDCA CIMCA, TCU Present","B=DS On, RSS Not Present, PDCA CIMCA, TCU Present",
,,,,"4=DS Off, RSS Present, PDCA CGEA 1.3, TCU Not Present","C=DS On, RSS Present, PDCA CGEA 1.3, TCU Not Present",
,,,,"5=DS Off, RSS Present, PDCA CGEA 1.3, TCU Present","D=DS On, RSS Present, PDCA CGEA 1.3, TCU Present",
,,,,"6=DS Off, RSS Present, PDCA CIMCA, TCU Not Present","E=DS On, RSS Present, PDCA CIMCA, TCU Not Present",
,,,,"7=DS Off, RSS Present, PDCA CIMCA, TCU Present","F=DS On, RSS Present, PDCA CIMCA, TCU Present",
7D0-02-02,xxxx,x*xx,xx--,"Multi Camera Strategy Camera Toggle Button (MCSCTB), Trailer Reverse Guidance (TRG), Camera High Mount Stop Light (CHMSL) Camera, Aux Camera (AC)",,
,,,,"0=MCSCTB Hard, TRG Disabled, CHMSL Disabled, Aux Camera Disabled","8=MCSCTB Soft, TRG Disabled, CHMSL Disabled, Aux Camera Disabled",
,,,,"1=MCSCTB Hard, TRG Disabled, CHMSL Disabled, Aux Camera Enabled","9=MCSCTB Soft, TRG Disabled, CHMSL Disabled, Aux Camera Enabled",
,,,,"2=MCSCTB Hard, TRG Disabled, CHMSL Enabled, Aux Camera Disabled","A=MCSCTB Soft, TRG Disabled, CHMSL Enabled, Aux Camera Disabled",
,,,,"3=MCSCTB Hard, TRG Disabled, CHMSL Enabled, Aux Camera Enabled","B=MCSCTB Soft, TRG Disabled, CHMSL Enabled, Aux Camera Enabled",
,,,,"4=MCSCTB Hard, TRG Enabled, CHMSL Disabled, Aux Camera Disabled","C=MCSCTB Soft, TRG Enabled, CHMSL Disabled, Aux Camera Disabled",
,,,,"5=MCSCTB Hard, TRG Enabled, CHMSL Disabled, Aux Camera Enabled","D=MCSCTB Soft, TRG Enabled, CHMSL Disabled, Aux Camera Enabled",
,,,,"6=MCSCTB Hard, TRG Enabled, CHMSL Enabled, Aux Camera Disabled","E=MCSCTB Soft, TRG Enabled, CHMSL Disabled, Aux Camera Disabled",
,,,,"7=MCSCTB Hard, TRG Enabled, CHMSL Enabled, Aux Camera Enabled","F=MCSCTB Soft, TRG Enabled, CHMSL Enabled, Aux Camera Enabled",
7D0-02-02,xxxx,xx*x,xx--,"Autostore/Mixed Mode Presets (A), Electronic Horizon Type (EHT), Integrated Control Panel (ICP) (EFP) Type, Integrated Control Panel (ICP) (Electronic Feature Panel - EFP) Branding",,
,,,,"0=Autostore Enabled (Normal Presets), EH: MPP + Stubs, ICP (EFP) Type: EFP, ICP(EFP) Brand: Non-Branded","8=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stubs, ICP (EFP) Type: EFP, ICP(EFP) Brand: Non-Branded",
,,,,"1=Autostore Enabled (Normal Presets), EH: MPP + Stubs, ICP (EFP) Type: EFP, ICP(EFP) Brand: Branded","9=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stubs, ICP (EFP) Type: EFP, ICP(EFP) Brand: Branded",
,,,,"2=Autostore Enabled (Normal Presets), EH: MPP + Stubs, ICP (EFP) Type: ICP, ICP(EFP) Brand: Non-Branded","A=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stubs, ICP (EFP) Type: ICP, ICP(EFP) Brand: Non-Branded",
,,,,"3=Autostore Enabled (Normal Presets), EH: MPP + Stubs, ICP (EFP) Type: ICP, ICP(EFP) Brand: Branded","B=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stubs, ICP (EFP) Type: ICP, ICP(EFP) Brand: Branded",
,,,,"4=Autostore Enabled (Normal Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: EFP, ICP(EFP) Brand: Non-Branded","C=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: EFP, ICP(EFP) Brand: Non-Branded",
,,,,"5=Autostore Enabled (Normal Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: EFP, ICP(EFP) Brand: Branded","D=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: EFP, ICP(EFP) Brand: Branded",
,,,,"6=Autostore Enabled (Normal Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: ICP, ICP(EFP) Brand: Non-Branded","E=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: ICP, ICP(EFP) Brand: Non-Branded",
,,,,"7=Autostore Enabled (Normal Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: ICP, ICP(EFP) Brand: Branded","F=Autostore Disabled (Mixed Mode Presets), EH: MPP + Stub+Exp, ICP (EFP) Type: ICP, ICP(EFP) Brand: Branded",
,,,,"Note:
Mixed Mode Presets Turns Off Autostore.
Autostore is normal presets with discreete banks for each source such as AM or FM radio, SiriusXM, DAB, etc.
Mixed Mode presets does not utilize the discrete banks, rather you can store any source in any position.
To utilize Mixed Mode Presets, you must have a compatible ACM and turn off Autostore.",,
7D0-02-02,xxxx,xxx*,xx--,"Integrated Control Panel (ICP) (Electronic Feature Panel - EFP) Network, Emergency Assist/911 Assist (ECALL), Online Traffic for SA/China (OT), Brazil Frequency Supported by Radio (BF)",,
,,,,"0=ICP (EFP) Net: CAN, ECALL Enabled, OT SA/China Disabled, Brazil Frequency Not Supported","8=ICP (EFP) Net: LIN, ECALL Enabled, OT SA/China Disabled, Brazil Frequency Not Supported",
,,,,"1=ICP (EFP) Net: CAN, ECALL Enabled, OT SA/China Disabled, Brazil Frequency Supported","9=ICP (EFP) Net: LIN, ECALL Enabled, OT SA/China Disabled, Brazil Frequency Supported",
,,,,"2=ICP (EFP) Net: CAN, ECALL Enabled, OT SA/China Enabled, Brazil Frequency Not Supported","A=ICP (EFP) Net: LIN, ECALL Enabled, OT SA/China Enabled, Brazil Frequency Not Supported",
,,,,"3=ICP (EFP) Net: CAN, ECALL Enabled, OT SA/China Enabled, Brazil Frequency Supported","B=ICP (EFP) Net: LIN, ECALL Enabled, OT SA/China Enabled, Brazil Frequency Supported",
,,,,"4=ICP (EFP) Net: CAN, ECALL Disabled, OT SA/China Disabled, Brazil Frequency Not Supported","C=ICP (EFP) Net: LIN, ECALL Disabled, OT SA/China Disabled, Brazil Frequency Not Supported",
,,,,"5=ICP (EFP) Net: CAN, ECALL Disabled, OT SA/China Disabled, Brazil Frequency Supported","D=ICP (EFP) Net: LIN, ECALL Disabled, OT SA/China Disabled, Brazil Frequency Supported",
,,,,"6=ICP (EFP) Net: CAN, ECALL Disabled, OT SA/China Enabled, Brazil Frequency Not Supported","E=ICP (EFP) Net: LIN, ECALL Disabled, OT SA/China Enabled, Brazil Frequency Not Supported",
,,,,"7=ICP (EFP) Net: CAN, ECALL Disabled, OT SA/China Enabled, Brazil Frequency Supported","F=ICP (EFP) Net: LIN, ECALL Disabled, OT SA/China Enabled, Brazil Frequency Supported",
7D0-02-02,xxxx,xxxx,*x--,"AM Longwave (LW)/DAB L-Band, Enhanced Memory (EM), CGEA1.3+ Illumination Strategy (CGEAIS), Illumination Change Step/Gradual (ICSG)",,
,,,,"0=LW/DAB Enabled, ENH Memory Disabled, Non-CGEA 1.3+ Illumination, Step","8=LW/DAB Disabled, ENH Memory Disabled, Non-CGEA 1.3+ Illumination, Step",
,,,,"1=LW/DAB Enabled, ENH Memory Disabled, Non-CGEA 1.3+ Illumination, Gradual","9=LW/DAB Disabled, ENH Memory Disabled, Non-CGEA 1.3+ Illumination, Gradual",
,,,,"2=LW/DAB Enabled, ENH Memory Disabled, CGEA 1.3+ Illumination Strategy, Step","A=LW/DAB Disabled, ENH Memory Disabled, CGEA 1.3+ Illumination Strategy, Step",
,,,,"3=LW/DAB Enabled, ENH Memory Disabled, CGEA 1.3+ Illumination Strategy, Gradual","B=LW/DAB Disabled, ENH Memory Disabled, CGEA 1.3+ Illumination Strategy, Gradual",
,,,,"4=LW/DAB Enabled, ENH Memory Enabled, Non-CGEA 1.3+ Illumination, Step","C=LW/DAB Disabled, ENH Memory Enabled, Non-CGEA 1.3+ Illumination, Step",
,,,,"5=LW/DAB Enabled, ENH Memory Enabled, Non-CGEA 1.3+ Illumination, Gradual","D=LW/DAB Disabled, ENH Memory Enabled, Non-CGEA 1.3+ Illumination, Gradual",
,,,,"6=LW/DAB Enabled, ENH Memory Enabled, CGEA 1.3+ Illumination Strategy, Step","E=LW/DAB Disabled, ENH Memory Enabled, CGEA 1.3+ Illumination Strategy, Step",
,,,,"7=LW/DAB Enabled, ENH Memory Enabled, CGEA 1.3+ Illumination Strategy, Gradual","F=LW/DAB Disabled, ENH Memory Enabled, CGEA 1.3+ Illumination Strategy, Gradual",
7D0-02-02,xxxx,xxxx,x*--,"Chime Diagnostics Alert Popup (CDAP), Cross-Traffic Alert (CTA), Number of Personalizations (NOP)",,
,,,,"0=CDAP Disabled, CTA Disabled, NOP Disabled","8=CDAP Enabled, CTA Disabled, NOP Disabled",
,,,,"1=CDAP Disabled, CTA Disabled, NOP Two","9=CDAP Enabled, CTA Disabled, NOP Two",
,,,,"2=CDAP Disabled, CTA Disabled, NOP Three","A=CDAP Enabled, CTA Disabled, NOP Three",
,,,,"3=CDAP Disabled, CTA Disabled, NOP Four","B=CDAP Enabled, CTA Disabled, NOP Four",
,,,,"4=CDAP Disabled, CTA Enabled, NOP Disabled","C=CDAP Enabled, CTA Enabled, NOP Disabled",
,,,,"5=CDAP Disabled, CTA Enabled, NOP Two","D=CDAP Enabled, CTA Enabled, NOP Two",
,,,,"6=CDAP Disabled, CTA Enabled, NOP Three","E=CDAP Enabled, CTA Enabled, NOP Three",
,,,,"7=CDAP Disabled, CTA Enabled, NOP Four","F=CDAP Enabled, CTA Enabled, NOP Four",
,,,,,,
7D0-02-03,**xx,xx,,"Wireless Accessory Charging Module (WACM), Hotspot Capable Modem (HCM), RVC Split-View (RVC), Online Traffic (OT), Calm Screen (CS), Enhanced DAB (EDAB), AA OE Channel Feature (AACF)",,
,,,,"00=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Disabled, AACF Enabled","80=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Disabled, AACF Enabled",
,,,,"01=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Disabled, AACF Disabled","81=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Disabled, AACF Disabled",
,,,,"02=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Enabled, AACF Enabled","82=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Enabled, AACF Enabled",
,,,,"03=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Enabled, AACF Disabled","83=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Disabled, EDAB Enabled, AACF Disabled",
,,,,"04=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Disabled, AACF Enabled","84=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Disabled, AACF Enabled",
,,,,"05=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Disabled, AACF Disabled","85=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Disabled, AACF Disabled",
,,,,"06=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Enabled, AACF Enabled","86=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Enabled, AACF Enabled",
,,,,"07=WACM Not Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Enabled, AACF Disabled","87=WACM Present, HCM Not Present, RVC Not Present, OT (TPEG) Not Available, CS Enabled, EDAB Enabled, AACF Disabled",
,,,,"08=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Disabled, AACF Enabled","88=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Disabled, AACF Enabled",
,,,,"09=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Disabled, AACF Disabled","89=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Disabled, AACF Disabled",
,,,,"0A=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Enabled, AACF Enabled","8A=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Enabled, AACF Enabled",
,,,,"0B=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Enabled, AACF Disabled","8B=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Disabled, EDAB Enabled, AACF Disabled",
,,,,"0C=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Disabled, AACF Enabled","8C=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Disabled, AACF Enabled",
,,,,"0D=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Disabled, AACF Disabled","8D=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Disabled, AACF Disabled",
,,,,"0E=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Enabled, AACF Enabled","8E=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Enabled, AACF Enabled",
,,,,"0F=WACM Not Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Enabled, AACF Disabled","8F=WACM Present, HCM Not Present, RVC Not Present, OT Modem (TPEG) Available, CS Enabled, EDAB Enabled, AACF Disabled",
,,,,"10=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Disabled, AACF Enabled","90=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Disabled, AACF Enabled",
,,,,"11=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Disabled, AACF Disabled","91=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Disabled, AACF Disabled",
,,,,"12=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Enabled, AACF Enabled","92=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Enabled, AACF Enabled",
,,,,"13=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Enabled, AACF Disabled","93=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Disabled, EDAB Enabled, AACF Disabled",
,,,,"14=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Disabled, AACF Enabled","94=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Disabled, AACF Enabled",
,,,,"15=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Disabled, AACF Disabled","95=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Disabled, AACF Disabled",
,,,,"16=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Enabled, AACF Enabled","96=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Enabled, AACF Enabled",
,,,,"17=WACM Not Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Enabled, AACF Disabled","97=WACM Present, HCM Not Present, RVC Not Present, OT App (TPEG) Available, CS Enabled, EDAB Enabled, AACF Disabled",
,,,,"18=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Disabled, AACF Enabled","98=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Disabled, AACF Enabled",
,,,,"19=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Disabled, AACF Disabled","99=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Disabled, AACF Disabled",
,,,,"1A=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Enabled, AACF Enabled","9A=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Enabled, AACF Enabled",
,,,,"1B=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Enabled, AACF Disabled","9B=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Disabled, EDAB Enabled, AACF Disabled",
,,,,"1C=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Enabled, EDAB Disabled, AACF Enabled","9C=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Enabled, EDAB Disabled, AACF Enabled",
,,,,"1D=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Enabled, EDAB Disabled, AACF Disabled","9D=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Enabled, EDAB Disabled, AACF Disabled",
,,,,"1E=WACM Not Present, HCM Not Present, RVC Not Present, OT Reserved, CS Enabled, EDAB Enabled, AACF Enabled","9E=WACM Present, HCM Not Present, RVC Not Present, OT Reserved, CS Enabled, EDAB Enabled, AACF Enabled",
