Special Thanks to Riley’s Ride/F150chief for the APIM Info below,,,,,,
Address,Byte Values,,,Accessory Protocol Interface Module APIM 7DO-XX-XX (SYNC 2),,Notes
,,,,"2=ECALL NA Strategy (CGEA 1.2), Miles/Feet, AL Available, DKM Not Available","A=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Feet, AL Available, DKM Not Available",
,,,,"3=ECALL NA Strategy (CGEA 1.2), Miles/Feet, AL Available, DKM Available","B=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Feet, AL Available, DKM Available",
,,,,"4=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Not Available, DKM Not Available","C=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Not Available, DKM Not Available",
,,,,"5=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Not Available, DKM Available","D=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Not Available, DKM Available",
,,,,"6=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Available, DKM Not Available","E=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Available, DKM Not Available",
,,,,"7=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Available, DKM Available","F=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Available, DKM Available",
7D0-01-02,xxxx,*xxx,xxxx,"TPMS, HW Steering Wheel Controls (SWC)",,
,,,,"0=TPMS Enabled, SWAC Not Available",c,
,,,,"1=TPMS Enabled, SWAC with Volume, PTT, etc. (Variant C)","9=TPMS Disabled, SWAC with Volume, PTT, etc. (Variant C)",
,,,,"2=TPMS Enabled, SWAC with Mode, Seek, etc. (Variant A)","A=TPMS Disabled, SWAC with Mode, Seek, etc. (Variant A)",
,,,,"3=TPMS Enabled, Reserved","B=TPMS Disabled, Reserved",
7D0-01-02,xxxx,x*xx,xxxx,"EQ Mode, Climate Control Type (CCT), Surround Sound Available in Occupancy Mode (SSA), Nav Repeater Format (NRF)",,
,,,,"0=EQ Disabled, CCT Automatic, SSA Available, NRF Motorola Format","8=EQ Enabled, CCT Automatic, SSA Available, NRF Motorola Format",
,,,,"1=EQ Disabled, CCT Automatic, SSA Available, NRF Intel Format","9=EQ Enabled, CCT Automatic, SSA Available, NRF Intel Format",
,,,,"2=EQ Disabled, CCT Automatic, SSA Not Available, NRF Motorola Format","A=EQ Enabled, CCT Automatic, SSA Not Available, NRF Motorola Format",
,,,,"3=EQ Disabled, CCT Automatic, SSA Not Available, NRF Intel Format","B=EQ Enabled, CCT Automatic, SSA Not Available, NRF Intel Format",
,,,,"4=EQ Disabled, CCT Manual, SSA Available, NRF Motorola Format","C=EQ Enabled, CCT Manual, SSA Available, NRF Motorola Format",
,,,,"5=EQ Disabled, CCT Manual, SSA Available, NRF Intel Format","D=EQ Enabled, CCT Manual, SSA Available, NRF Intel Format",
,,,,"6=EQ Disabled, CCT Manual, SSA Not Available, NRF Motorola Format","E=EQ Enabled, CCT Manual, SSA Not Available, NRF Motorola Format",
,,,,"7=EQ Disabled, CCT Manual, SSA Not Available, NRF Intel Format","F=EQ Enabled, CCT Manual, SSA Not Available, NRF Intel Format",
7D0-01-02,xxxx,xx*x,xxxx,"Plug-in High Efficiency Vehicle (PHEV), Battery Electric Vehicle (BEV), Ford Works (FW), Front Camera (FC)",,
,,,,"0=PHEV Not Available, BEV Not Available, FW Not Available, FC Not Available","8=PHEV Available, BEV Not Available, FW Not Available, FC Not Available",
,,,,"1=PHEV Not Available, BEV Not Available, FW Not Available, FC Available","9=PHEV Available, BEV Not Available, FW Not Available, FC Available",
,,,,"2=PHEV Not Available, BEV Not Available, FW Available, FC Not Available","A=PHEV Available, BEV Not Available, FW Available, FC Not Available",
,,,,"3=PHEV Not Available, BEV Not Available, FW Available, FC Available","B=PHEV Available, BEV Not Available, FW Available, FC Available",
,,,,"4=PHEV Not Available, BEV Available, FW Not Available, FC Not Available","C=PHEV Available, BEV Available, FW Not Available, FC Not Available",
,,,,"5=PHEV Not Available, BEV Available, FW Not Available, FC Available","D=PHEV Available, BEV Available, FW Not Available, FC Available",
,,,,"6=PHEV Not Available, BEV Available, FW Available, FC Not Available","E=PHEV Available, BEV Available, FW Available, FC Not Available",
,,,,"7=PHEV Not Available, BEV Available, FW Available, FC Available","F=PHEV Available, BEV Available, FW Available, FC Available",
7D0-01-02,xxxx,xxx*,xxxx,"DM6 HMI, Number of Bladders [MCS or WOW Seat], External CD (ECD)",,
,,,,"0=DM6 Off, 9 Bladders, ECD Not Present","8=DM6 On, 9 Bladders, ECD Not Present",
,,,,"1=DM6 Off, 9 Bladders, ECD Present","9=DM6 On, 9 Bladders, ECD Present",
,,,,"2=DM6 Off, 3 Bladders, ECD Not Present","A=DM6 On, 3 Bladders, ECD Not Present",
,,,,"3=DM6 Off, 3 Bladders, ECD Present","B=DM6 On, 3 Bladders, ECD Present",
,,,,"4=DM6 Off, 7 Bladders, ECD Not Present","C=DM6 On, 7 Bladders, ECD Not Present",
,,,,"5=DM6 Off, 7 Bladders, ECD Present","D=DM6 On, 7 Bladders, ECD Present",
,,,,"6=DM6 Off, 11 Bladders, ECD Not Present","E=DM6 On, 11 Bladders, ECD Not Present",
,,,,"7=DM6 Off, 11 Bladders, ECD Present","F=DM6 On, 11 Bladders, ECD Present",
7D0-01-02,xxxx,xxxx,*xxx,"CGEA Version, Heated Windshield, Rear Climate Type (Only applicable when Rear Climate Configured)",,
,,,,"0=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Manual w/o Air Flow Mode","8=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Manual w/o Air Flow Mode",
,,,,"1=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Manual w/Air Flow Mode","9=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Manual w/Air Flow Mode",
,,,,"2=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Automatic","A=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Automatic",
,,,,"3=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Fan Only","B=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Fan Only",
,,,,"4=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Manual w/o Air Flow Mode","C=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Manual w/o Air Flow Mode",
,,,,"5=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Manual w/Air Flow Mode","D=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Manual w/Air Flow Mode",
,,,,"6=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Automatic","E=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Automatic",
,,,,"7=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Fan Only","F=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Fan Only",
7D0-01-02,xxxx,xxxx,x*xx,"Sirius Travel Link (TL), Vehicle Speed Network (VS), Multi-Contour Seats (MCS)",,
,,,,"0=Travel Link Disabled, VS I-CAN, Multi-Contour Seats Disabled","8=Travel Link Enabled, VS I-CAN, Multi-Contour Seats Disabled",
,,,,"1=Travel Link Disabled, VS I-CAN, Multi-Contour Seats Enabled","9=Travel Link Enabled, VS I-CAN, Multi-Contour Seats Enabled",
,,,,"2=Travel Link Disabled, VS MS-CAN (425), Multi-Contour Seats Disabled","A=Travel Link Enabled, VS MS-CAN (425), Multi-Contour Seats Disabled",
,,,,"3=Travel Link Disabled, VS MS-CAN (425), Multi-Contour Seats Enabled","B=Travel Link Enabled, VS MS-CAN (425), Multi-Contour Seats Enabled",
,,,,"4=Travel Link Disabled, VS MS-CAN (3A), Multi-Contour Seats Disabled","C=Travel Link Enabled, VS MS-CAN (3A), Multi-Contour Seats Disabled",
,,,,"5=Travel Link Disabled, VS MS-CAN (3A), Multi-Contour Seats Enabled","D=Travel Link Enabled, VS MS-CAN (3A), Multi-Contour Seats Enabled",
,,,,"6=Travel Link Disabled, Undefined, Multi-Contour Seats Disabled","E=Travel Link Enabled, Undefined, Multi-Contour Seats Disabled",
,,,,"7=Travel Link Disabled, Undefined, Multi-Contour Seats Enabled","F=Travel Link Enabled, Undefined, Multi-Contour Seats Enabled",
,,,,,,
7D0-02-01,****,xxxx,xxxx,Country Code,,
,,,,,,
7D0-02-01,xxxx,**xx,xxxx,Boot Screen Animations Sync Version 2 (Splash Screens),,
,,,,00=Default/Not Programmed,08=Vignale,
,,,,01=Ford/Lincoln ,09=Shelby Mustang R1,
,,,,02=Not Used,0A=Revised Ford Welcome Animation Strategy,
,,,,03=Lincoln Black Label,0B=Unknown,
,,,,04=Lincoln Presidential,0C=RS,
,,,,05=Raptor,0D=Unknown,
,,,,06=Non-Shelby Mustang,0E=Unknown,
,,,,07=Shelby Mustang,0F=Unknown,
7D0-02-01,xxxx,xx**,xxxx,Vehicle Style in Camera Views,,
,,,,00=None,,
,,,,01=Sedan,,
,,,,02=Convertible/Coupe,,
,,,,03=Pickup Truck,,
,,,,04=SUV/CUV,,
,,,,05=Van,,
,,,,06=Hatchback,,
7D0-02-01,xxxx,xxxx,*xxx,"Smart Data Link Connector (SDLC), Vehicle settings - B-car Only, Rear View Camera (RVC) Split View, 360 Camera View ",,
,,,,"0=SDLC Not Present, B-car On, RVC SV Not Available, 360 CV Not Available","8=SDLC Present, B-car On, RVC SV Not Available, 360 CV Not Available",
,,,,"1=SDLC Not Present, B-car On, RVC SV Not Available, 360 CV Available","9=SDLC Present, B-car On, RVC SV Not Available, 360 CV Available",
,,,,"2=SDLC Not Present, B-car On, RVC SV Available, 360 CV Not Available","A=SDLC Present, B-car On, RVC SV Available, 360 CV Not Available",
,,,,"3=SDLC Not Present, B-car On, RVC SV Available, 360 CV Available","B=SDLC Present, B-car On, RVC SV Available, 360 CV Available",
,,,,"4=SDLC Not Present, B-car Off, RVC SV Not Available, 360 CV Not Available","C=SDLC Present, B-car Off, RVC SV Not Available, 360 CV Not Available",
,,,,"5=SDLC Not Present, B-car Off, RVC SV Not Available, 360 CV Available","D=SDLC Present, B-car Off, RVC SV Not Available, 360 CV Available",
,,,,"6=SDLC Not Present, B-car Off, RVC SV Available, 360 CV Not Available","E=SDLC Present, B-car Off, RVC SV Available, 360 CV Not Available",
,,,,"7=SDLC Not Present, B-car Off, RVC SV Available, 360 CV Available","F=SDLC Present, B-car Off, RVC SV Available, 360 CV Available",
,,,,"Note:
SDLC: If present, I-CAN Diag will be turned off regardless of setting for I-CAN diagnostics.",,
7D0-02-01,xxxx,xxxx,x*xx,"B299 Platform (Subcompact) Strategy, DAFVC Split View, Hill Start Assist (B-Car Only), ESP Setting (B-Car Only)",,
,,,,"0=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) Off","8=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) Off",
,,,,"1=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) On","9=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) On",
,,,,"2=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) Off","A=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) Off",
,,,,"3=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) On","B=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) On",
,,,,"4=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) Off","C=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) Off",
,,,,"5=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) On","D=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) On",
,,,,"6=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) Off","E=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) Off",
,,,,"7=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) On","F=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) On",
,,,,,,
7D0-02-02,*xxx,xxxx,xxxx,"ESP Hard Button Timer - B-Car Platform (Subcompact) Only, Message Center HMI - B-Car Platform (Subcompact) Only, List Browser",,
,,,,"0=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser Navigation and Media","8=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser Navigation and Media",
,,,,"1=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser Navigation Only","9=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser Navigation Only",
,,,,"2=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser None","A=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser None",
,,,,3=Reserved,B=Reserved,
,,,,"4=ESP Hard Button Timer FoE, Message Center HMI On, List Browser Navigation and Media","C=ESP Hard Button Timer FNA, Message Center HMI On, List Browser Navigation and Media",
,,,,"5=ESP Hard Button Timer FoE, Message Center HMI On, List Browser Navigation Only","D=ESP Hard Button Timer FNA, Message Center HMI On, List Browser Navigation Only",
,,,,"6=ESP Hard Button Timer FoE, Message Center HMI On, List Browser None","E=ESP Hard Button Timer FNA, Message Center HMI On, List Browser None",
,,,,7=Reserved,F=Reserved,
7D0-02-02,x*xx,xxxx,xxxx,"Electronic Horizon, Outside Temperature HMI, Flank Guard HMI",,
,,,,"0=Electronic Horizon Off, Outside Temp Display Off, Flank Guard Side Sensors Off","8=Electronic Horizon On/SpeedLimit On, Outside Temp Display Off, Flank Guard Side Sensors Off",
,,,,"1=Electronic Horizon Off, Outside Temp Display Off, Flank Guard Side Sensors On","9=Electronic Horizon On/SpeedLimit On, Outside Temp Display Off, Flank Guard Side Sensors On",
,,,,"2=Electronic Horizon Off, Outside Temp Display On, Flank Guard Side Sensors Off","A=Electronic Horizon On/SpeedLimit On, Outside Temp Display On, Flank Guard Side Sensors Off",
,,,,"3=Electronic Horizon Off, Outside Temp Display On, Flank Guard Side Sensors On","B=Electronic Horizon On/SpeedLimit On, Outside Temp Display On, Flank Guard Side Sensors On",
,,,,"4=Electronic Horizon EH, Outside Temp Display Off, Flank Guard Side Sensors Off","C=Electronic Horizon On/SpeedLimit Off, Outside Temp Display Off, Flank Guard Side Sensors Off",
,,,,"5=Electronic Horizon EH, Outside Temp Display Off, Flank Guard Side Sensors On","D=Electronic Horizon On/SpeedLimit Off, Outside Temp Display Off, Flank Guard Side Sensors On",
,,,,"6=Electronic Horizon EH, Outside Temp Display On, Flank Guard Side Sensors Off","E=Electronic Horizon On/SpeedLimit Off, Outside Temp Display On, Flank Guard Side Sensors Off",
,,,,"7=Electronic Horizon EH, Outside Temp Display On, Flank Guard Side Sensors On","F=Electronic Horizon On/SpeedLimit Off, Outside Temp Display On, Flank Guard Side Sensors On",
7D0-02-02,xx*x,xxxx,xxxx,"ECO Mode, Parking Brake Type, Electronic Stability Control (ESC) (ST Vehicles Only), Rain Sensor (B-Car Platform (Subcompact) Only)",,
,,,,"0=ECO Disabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Disabled","8=ECO Enabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Disabled",
,,,,"1=ECO Disabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Enabled","9=ECO Enabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Enabled",
,,,,"2=ECO Disabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Disabled","A=ECO Enabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Disabled",
,,,,"3=ECO Disabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Enabled","B=ECO Enabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Enabled",
,,,,"4=ECO Disabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Disabled","C=ECO Enabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Disabled",
,,,,"5=ECO Disabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Enabled","D=ECO Enabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Enabled",
,,,,"6=ECO Disabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Disabled","E=ECO Enabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Disabled",
,,,,"7=ECO Disabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Enabled","F=ECO Enabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Enabled",
7D0-02-02,xxx*,xxxx,xxxx,"Hazard Spot Warning, MyKey Settings - B-Car Platform (Subcompact) Only, Trailer Backup Assist (TBA), Rear Defrost (RD)",,
,,,,"0=Hazard Spot Not Available, MyKey Not Available, TBA Not Available, RD On","8=Hazard Spot Available, MyKey Not Available, TBA Not Available, RD On",
,,,,"1=Hazard Spot Not Available, MyKey Not Available, TBA Not Available, RD Off","9=Hazard Spot Available, MyKey Not Available, TBA Not Available, RD Off",
,,,,"2=Hazard Spot Not Available, MyKey Not Available, TBA Available, RD On","A=Hazard Spot Available, MyKey Not Available, TBA Available, RD On",
,,,,"3=Hazard Spot Not Available, MyKey Not Available, TBA Available, RD Off","B=Hazard Spot Available, MyKey Not Available, TBA Available, RD Off",
,,,,"4=Hazard Spot Not Available, MyKey Available, TBA Not Available, RD On","C=Hazard Spot Available, MyKey Available, TBA Not Available, RD On",
,,,,"5=Hazard Spot Not Available, MyKey Available, TBA Not Available, RD Off","D=Hazard Spot Available, MyKey Available, TBA Not Available, RD Off",
,,,,"6=Hazard Spot Not Available, MyKey Available, TBA Available, RD On","E=Hazard Spot Available, MyKey Available, TBA Available, RD On",
,,,,"7=Hazard Spot Not Available, MyKey Available, TBA Available, RD Off","F=Hazard Spot Available, MyKey Available, TBA Available, RD Off",
7D0-02-02,xxxx,*xxx,xxxx,"Deep Sleep (DS), Revel Sound System, Parking Distance Control (PDC) Architecture (CGEA 1.3 / CIMCA), Telematic Control Unit (TCU)",,
,,,,"0=DS Off, RSS/B&O Not Present, PDC CGEA 1.3, TCU Not Present","8=DS On, RSS/B&O Not Present, PDC CGEA 1.3, TCU Not Present",
,,,,"1=DS Off, RSS/B&O Not Present, PDC CGEA 1.3, TCU Present","9=DS On, RSS/B&O Not Present, PDC CGEA 1.3, TCU Present",
,,,,"2=DS Off, RSS/B&O Not Present, PDC CIMCA, TCU Not Present","A=DS On, RSS/B&O Not Present, PDC CIMCA, TCU Not Present",
,,,,"3=DS Off, RSS/B&O Not Present, PDC CIMCA, TCU Present","B=DS On, RSS/B&O Not Present, PDC CIMCA, TCU Present",
,,,,"4=DS Off, RSS/B&O Present, PDC CGEA 1.3, TCU Not Present","C=DS On, RSS/B&O Present, PDC CGEA 1.3, TCU Not Present",
,,,,"5=DS Off, RSS/B&O Present, PDC CGEA 1.3, TCU Present","D=DS On, RSS/B&O Present, PDC CGEA 1.3, TCU Present",
,,,,"6=DS Off, RSS/B&O Present, PDC CIMCA, TCU Not Present","E=DS On, RSS/B&O Present, PDC CIMCA, TCU Not Present",
,,,,"7=DS Off, RSS/B&O Present, PDC CIMCA, TCU Present","F=DS On, RSS/B&O Present, PDC CIMCA, TCU Present",
7D0-02-02,xxxx,x*xx,xxxx,A/V Input,,
,,,,"0=A/V Input Enabled, CHMSL Disabled, Aux Camera Disabled","8=A/V Input Disabled, CHMSL Disabled, Aux Camera Disabled",
7D0-02-02,xxxx,xx**,**xx,Not Defined,,Not in UCDS
,,,,,,
7D0-02-03,****,xx,,Not Defined,,
,,,,,,
7D0-03-01,**xx,xxxx,xxxx,Vehicle Format,,
7D0-03-01,xx**,xxxx,xxxx,WERS Engine Code (First Letter),,
7D0-03-01,xxxx,**xx,xxxx,WERS Engine Code (Second Letter),,
7D0-03-01,xxxx,xx**,xxxx,Drive Type,,
,,,,00=FWD,,
,,,,01=RWD,,
,,,,02=AWD,,
,,,,03=4WD,,
,,,,04=Dually 2WD,,
,,,,05=Dually 4WD,,
7D0-03-01,xxxx,xxxx,**xx,Not Defined,,
,,,,,,
7D0-04-01,**xx,xxxx,xxxx,Audio Player,,
,,,,00=No Media,,
,,,,01=CD/MP3,,
,,,,02=CD Changer MP3,,
,,,,03=DVD MP3,,
,,,,04=CD Harddrive,,
7D0-04-01,xx**,xxxx,xxxx,"USB, IPod",,
,,,,00-No USB/Ipod in Device List,,
,,,,01=Show USB in Device List,,
,,,,02=Show IPod in Device List,,
,,,,03=Show USB & IPod in Device List,,
,,,,04=Show USB in Device List (Interface in IAM),,
,,,,05=Show IPod in Device List (Interface in IAM),,
,,,,06=Show USB & Ipod in Device List (Interface in IAM),,
7D0-04-01,xxxx,**xx,xxxx,Bluetooth (BT),,
,,,,"00=Disable BT Phone in Display, Disable BT Audio in Device List, Disable BT Navigation Support",,
,,,,"01=Enable BT Phone in Display, Disable BT Audio in Device List, Disable BT Navigation Support",,
,,,,"02=Enable BT Phone in Display, Enable BT Audio in Device List, Disable BT Navigation Support",,
,,,,03=Reserved,,
,,,,"04=Enable BT Phone in Display, Enable BT Audio in Device List, Disable BT Navigation Support",,
,,,,"05=Enable BT Phone in Display, Enable BT Audio in Device List, Enable BT Navigation Support",,
,,,,"06=Disable BT Phone in Display, Enable BT Audio in Device List, Disable BT Navigation Support",,
,,,,07=Reserved,,
7D0-04-01,xxxx,xx**,xxxx,Climate Quadrant (Climate Control Repeater (CCR) for Automatic Domain),,
,,,,00=Enable Climate Control Repeater for Dual Climate Control,,
,,,,01=Disable Climate Control Repeater,,
,,,,02=Enable Climate Control Repeater for Single Climate Control,,
,,,,03=Disable Climate Control Repeater,,
7D0-04-01,xxxx,xxxx,**xx,Not Defined,,
,,,,,,
7D0-04-02,*xxx,xx,,MCM,,
,,,,0=MFD_ConICPConfiguration Invalid,,
,,,,1=MFD_ConICPConfiguration ICP Level 1,,
,,,,2=MFD_ConICPConfiguration ICP Level 2,,
,,,,3=MFD_ConICPConfiguration ICP LowNAVMED,,
,,,,4=MFD_ConICPConfiguration ICP Level 4,,
7D0-04-02,x*xx,xx,,Dimming,,
,,,,0=MFDDimmLvl (LIN) = Ill BEZ ACU (CAN),,
,,,,1=MFDDimmLvl (LIN) = Ill BEZ HLA (CAN),,
7D0-04-02,xx**,xx,,Parking Distance Control (PDC)/Parking Assistance: Active Park Assist (APA) / Park Out Assist (POA) / Perpendicular Park Assist (PPA) / Semi-Auto Parallel Park Assist (SAPP),,
,,,,00=No PDC/PSM/SAPP,08=APA Lite (SAPP) (10 or less Sensors) (Parallel Park Only),
,,,,01=Rear PDC (4 Sensors),09=APA Lite Plus (SAPP/POA) (10 Sensors) (Parallel and Park Out Only),
,,,,02=Rear/Front PDC (8 Sensors),,
,,,,03=Rear/Front PDC SAPP (NA HMI),,
,,,,04=Rear SAPP (NA HMI),,
,,,,05=Front/Rear PDC SAPP (EU HMI),,
,,,,06=Rear SAPP (EU HMI),,
,,,,07=Rear/Front PDC with APA (12 Sensors) (APA + SAAP + PPA + POA),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
